issue_type,path,src_size,dst_size,size_equal,src_modtime_epoch,dst_modtime_epoch,modtime_diff_seconds,within_tolerance
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1919/RAT003_1919_Ratnakar_TIFF/022/RAT003_1919-06-05_00003.tif,20509092,,,1676173651.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1919/RAT003_1919_Ratnakar_TIFF/022/RAT003_1919-06-05_00004.tif,20186664,,,1676173652.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1919/RAT003_1919_Ratnakar_TIFF/022/RAT003_1919-06-05_00005.tif,21057866,,,1676173654.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1919/RAT003_1919_Ratnakar_TIFF/022/RAT003_1919-06-05_00006.tif,20404364,,,1676173655.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1919/RAT003_1919_Ratnakar_TIFF/022/RAT003_1919-06-05_00007.tif,21031444,,,1676173656.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1919/RAT003_1919_Ratnakar_TIFF/022/RAT003_1919-06-05_00008.tif,20400408,,,1676173658.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1919/RAT003_1919_Ratnakar_TIFF/022/RAT003_1919-06-05_00009.tif,20976190,,,1676173660.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1919/RAT003_1919_Ratnakar_TIFF/022/RAT003_1919-06-05_00010.tif,20667668,,,1676173661.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1916/RAT002_1916_Ratnakar_TIFF/023/RAT002_1916-06-15_00001.tif,24354978,,,1676172766.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1916/RAT002_1916_Ratnakar_TIFF/023/RAT002_1916-06-15_00002.tif,23291748,,,1676172769.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1916/RAT002_1916_Ratnakar_TIFF/023/RAT002_1916-06-15_00003.tif,24355320,,,1676172771.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1916/RAT002_1916_Ratnakar_TIFF/023/RAT002_1916-06-15_00004.tif,24441138,,,1676172772.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1916/RAT002_1916_Ratnakar_TIFF/023/RAT002_1916-06-15_00005.tif,24353518,,,1676172775.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1916/RAT002_1916_Ratnakar_TIFF/023/RAT002_1916-06-15_00006.tif,24440936,,,1676172776.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1916/RAT002_1916_Ratnakar_TIFF/023/RAT002_1916-06-15_00007.tif,24354498,,,1676172778.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1916/RAT002_1916_Ratnakar_TIFF/023/RAT002_1916-06-15_00008.tif,24440616,,,1676172779.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1927/PUBA002_1927_Puribasi_JPEG/027/PUBA002_1927-07-26_00001.jpg,1884683,,,1676170837.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1927/PUBA002_1927_Puribasi_JPEG/027/PUBA002_1927-07-26_00002.jpg,1596460,,,1676170837.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1927/PUBA002_1927_Puribasi_JPEG/027/PUBA002_1927-07-26_00003.jpg,1852886,,,1676170837.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1927/PUBA002_1927_Puribasi_JPEG/027/PUBA002_1927-07-26_00004.jpg,1509886,,,1676170837.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1916/RAT002_1916_Ratnakar_JPEG/024/RAT002_1916-06-22_00001.jpg,1793959,,,1676172294.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1916/RAT002_1916_Ratnakar_JPEG/024/RAT002_1916-06-22_00002.jpg,1999972,,,1676172294.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1916/RAT002_1916_Ratnakar_JPEG/024/RAT002_1916-06-22_00003.jpg,2062966,,,1676172294.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1916/RAT002_1916_Ratnakar_JPEG/024/RAT002_1916-06-22_00004.jpg,1904210,,,1676172294.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1916/RAT002_1916_Ratnakar_JPEG/024/RAT002_1916-06-22_00005.jpg,1884607,,,1676172297.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1916/RAT002_1916_Ratnakar_JPEG/024/RAT002_1916-06-22_00006.jpg,2007549,,,1676172297.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1916/RAT002_1916_Ratnakar_JPEG/024/RAT002_1916-06-22_00007.jpg,1931096,,,1676172297.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1916/RAT002_1916_Ratnakar_JPEG/024/RAT002_1916-06-22_00008.jpg,1833767,,,1676172294.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Utkala Barta 1914/UB001_1914_Utkala_Barta_TIFF/1914/027/UB001_1914-07-04_00001.jpg,2057593,,,1668775497.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Utkala Barta 1914/UB001_1914_Utkala_Barta_TIFF/1914/027/UB001_1914-07-04_00002.jpg,1950068,,,1668775502.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Utkala Barta 1914/UB001_1914_Utkala_Barta_TIFF/1914/027/UB001_1914-07-04_00003.jpg,2072774,,,1668775506.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Utkala Barta 1914/UB001_1914_Utkala_Barta_TIFF/1914/027/UB001_1914-07-04_00004.jpg,1631603,,,1668775510.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1931/BB003_1931_Baikuntha_Bhikari_TIFF/032/BB003_1931-11-16_00001.tif,24173494,,,1663204576.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1931/BB003_1931_Baikuntha_Bhikari_TIFF/032/BB003_1931-11-16_00002.tif,23674318,,,1663204874.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1931/BB003_1931_Baikuntha_Bhikari_TIFF/032/BB003_1931-11-16_00003.tif,24252014,,,1663204582.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1931/BB003_1931_Baikuntha_Bhikari_TIFF/032/BB003_1931-11-16_00004.tif,23507196,,,1663204878.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1934/BB006_1934_Baikuntha_Bhikari_TIFF/030/BB006_1934-11-12_00001.tif,23611348,,,1663419190.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1934/BB006_1934_Baikuntha_Bhikari_TIFF/030/BB006_1934-11-12_00002.tif,23325690,,,1663419372.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1914/PUBA001_1914_Puribasi_JPEG/final jpeg/026/PUBA001_1914-09-06_00001.jpg,2035876,,,1676170454.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1914/PUBA001_1914_Puribasi_JPEG/final jpeg/026/PUBA001_1914-09-06_00002.jpg,1559691,,,1676170454.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1914/PUBA001_1914_Puribasi_JPEG/final jpeg/026/PUBA001_1914-09-06_00003.jpg,1695212,,,1676170454.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1914/PUBA001_1914_Puribasi_JPEG/final jpeg/026/PUBA001_1914-09-06_00004.jpg,1548476,,,1676170454.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1915/RAT001_1915_Utkal_Barta_JPEG/025/RAT001_1915-11-25_00001.jpg,1562963,,,1676171746.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1915/RAT001_1915_Utkal_Barta_JPEG/025/RAT001_1915-11-25_00002.jpg,1553775,,,1676171746.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1915/RAT001_1915_Utkal_Barta_JPEG/025/RAT001_1915-11-25_00003.jpg,1571633,,,1676171746.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1915/RAT001_1915_Utkal_Barta_JPEG/025/RAT001_1915-11-25_00004.jpg,1721653,,,1676171746.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1915/RAT001_1915_Utkal_Barta_JPEG/025/RAT001_1915-11-25_00005.jpg,1698007,,,1676171746.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1915/RAT001_1915_Utkal_Barta_JPEG/025/RAT001_1915-11-25_00006.jpg,1717797,,,1676171748.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1915/RAT001_1915_Utkal_Barta_JPEG/025/RAT001_1915-11-25_00007.jpg,1722783,,,1676171748.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1915/RAT001_1915_Utkal_Barta_JPEG/025/RAT001_1915-11-25_00008.jpg,1572425,,,1676171748.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1914/PUBA001_1914_Puribasi_TIFF/027/PUBA001_1914-09-13_00001.tif,24177056,,,1676170739.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1914/PUBA001_1914_Puribasi_TIFF/027/PUBA001_1914-09-13_00002.tif,24012852,,,1676170741.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1914/PUBA001_1914_Puribasi_TIFF/027/PUBA001_1914-09-13_00003.tif,24176660,,,1676170743.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1914/PUBA001_1914_Puribasi_TIFF/027/PUBA001_1914-09-13_00004.tif,24013154,,,1676170745.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1930/BB002_1930_Baikuntha_Bhikari_JPEG/032/BB002_1930-11-24_00001.jpg,1847459,,,1663157406.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1930/BB002_1930_Baikuntha_Bhikari_JPEG/032/BB002_1930-11-24_00002.jpg,1881107,,,1663157648.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1930/BB002_1930_Baikuntha_Bhikari_JPEG/032/BB002_1930-11-24_00003.jpg,1810264,,,1663157408.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1930/BB002_1930_Baikuntha_Bhikari_JPEG/032/BB002_1930-11-24_00004.jpg,1864760,,,1663157652.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1929/BB001_1929_Baikuntha_Bhikari_JPEG/1929/029/BB001_1929-09-30_00001.jpg,1750223,,,1663410778.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1929/BB001_1929_Baikuntha_Bhikari_JPEG/1929/029/BB001_1929-09-30_00002.jpg,1653910,,,1663411190.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1929/BB001_1929_Baikuntha_Bhikari_JPEG/1929/029/BB001_1929-09-30_00003.jpg,1916355,,,1663410784.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1929/BB001_1929_Baikuntha_Bhikari_JPEG/1929/029/BB001_1929-09-30_00004.jpg,2025157,,,1663411194.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1930/BB002_1930_Baikuntha_Bhikari_TIFF/031/BB002_1930-11-17_00001.tif,22971012,,,1663160574.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1930/BB002_1930_Baikuntha_Bhikari_TIFF/031/BB002_1930-11-17_00002.tif,22605042,,,1663160810.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1930/BB002_1930_Baikuntha_Bhikari_TIFF/031/BB002_1930-11-17_00003.tif,22618550,,,1663160580.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1930/BB002_1930_Baikuntha_Bhikari_TIFF/031/BB002_1930-11-17_00004.tif,22915196,,,1663160810.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Utkala Barta 1914/UB001_1914_Utkala_Barta_JPEG/1914/028/UB001_1914-07-11_00001.jpg,1607341,,,1670993126.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Utkala Barta 1914/UB001_1914_Utkala_Barta_JPEG/1914/028/UB001_1914-07-11_00002.jpg,2053557,,,1670993126.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Utkala Barta 1914/UB001_1914_Utkala_Barta_JPEG/1914/028/UB001_1914-07-11_00003.jpg,1655120,,,1670993126.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Utkala Barta 1914/UB001_1914_Utkala_Barta_JPEG/1914/028/UB001_1914-07-11_00004.jpg,1552255,,,1670993126.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1920/RAT004_1920_Ratnakar_JPEG/023/RAT004_1920-06-03_00001.jpg,1471574,,,1676174148.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1920/RAT004_1920_Ratnakar_JPEG/023/RAT004_1920-06-03_00002.jpg,1988552,,,1676174148.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1920/RAT004_1920_Ratnakar_JPEG/023/RAT004_1920-06-03_00003.jpg,1541653,,,1676174148.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1920/RAT004_1920_Ratnakar_JPEG/023/RAT004_1920-06-03_00004.jpg,1871163,,,1676174148.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1920/RAT004_1920_Ratnakar_JPEG/023/RAT004_1920-06-03_00005.jpg,1490466,,,1676174148.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1920/RAT004_1920_Ratnakar_JPEG/023/RAT004_1920-06-03_00006.jpg,1880914,,,1676174148.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1920/RAT004_1920_Ratnakar_JPEG/023/RAT004_1920-06-03_00007.jpg,1533874,,,1676174148.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1920/RAT004_1920_Ratnakar_JPEG/023/RAT004_1920-06-03_00008.jpg,1988468,,,1676174148.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1929/PUBA003_1929_Puribasi_TIFF/026/PUBA003_1929-09-03_00001.tif,24627984,,,1676171396.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1929/PUBA003_1929_Puribasi_TIFF/026/PUBA003_1929-09-03_00002.tif,24596550,,,1676171399.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1929/PUBA003_1929_Puribasi_TIFF/026/PUBA003_1929-09-03_00003.tif,24857206,,,1676171400.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1929/PUBA003_1929_Puribasi_TIFF/026/PUBA003_1929-09-03_00004.tif,24596224,,,1676171402.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1920/RAT004_1920_Ratnakar_TIFF/022/RAT004_1920-05-27_00001.tif,19240828,,,1676174587.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1920/RAT004_1920_Ratnakar_TIFF/022/RAT004_1920-05-27_00002.tif,24521734,,,1676174595.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1920/RAT004_1920_Ratnakar_TIFF/022/RAT004_1920-05-27_00003.tif,19516510,,,1676174589.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1920/RAT004_1920_Ratnakar_TIFF/022/RAT004_1920-05-27_00004.tif,24400002,,,1676174596.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1920/RAT004_1920_Ratnakar_TIFF/022/RAT004_1920-05-27_00005.tif,19496032,,,1676174592.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1920/RAT004_1920_Ratnakar_TIFF/022/RAT004_1920-05-27_00006.tif,24377256,,,1676174598.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1920/RAT004_1920_Ratnakar_TIFF/022/RAT004_1920-05-27_00007.tif,19684824,,,1676174593.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1920/RAT004_1920_Ratnakar_TIFF/022/RAT004_1920-05-27_00008.tif,24676514,,,1676174601.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1934/BB006_1934_Baikuntha_Bhikari_JPEG/030/BB006_1934-11-12_00001.jpg,1680187,,,1663419658.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1934/BB006_1934_Baikuntha_Bhikari_JPEG/030/BB006_1934-11-12_00002.jpg,1746288,,,1663419880.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1931/BB003_1931_Baikuntha_Bhikari_JPEG/033/BB003_1931-11-30_00001.jpg,1967802,,,1663205294.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1931/BB003_1931_Baikuntha_Bhikari_JPEG/033/BB003_1931-11-30_00002.jpg,2022515,,,1663205752.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1931/BB003_1931_Baikuntha_Bhikari_JPEG/033/BB003_1931-11-30_00003.jpg,1924298,,,1663205298.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1931/BB003_1931_Baikuntha_Bhikari_JPEG/033/BB003_1931-11-30_00004.jpg,2092000,,,1663205756.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1919/RAT003_1919_Ratnakar_JPEG/024/RAT003_1919-06-19_00001.jpg,1934985,,,1676173266.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1919/RAT003_1919_Ratnakar_JPEG/024/RAT003_1919-06-19_00002.jpg,1932775,,,1676173266.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1919/RAT003_1919_Ratnakar_JPEG/024/RAT003_1919-06-19_00003.jpg,1902012,,,1676173269.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1919/RAT003_1919_Ratnakar_JPEG/024/RAT003_1919-06-19_00004.jpg,1936696,,,1676173269.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1919/RAT003_1919_Ratnakar_JPEG/024/RAT003_1919-06-19_00005.jpg,1919626,,,1676173269.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1919/RAT003_1919_Ratnakar_JPEG/024/RAT003_1919-06-19_00006.jpg,1926694,,,1676173269.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1919/RAT003_1919_Ratnakar_JPEG/024/RAT003_1919-06-19_00007.jpg,1743057,,,1676173269.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1919/RAT003_1919_Ratnakar_JPEG/024/RAT003_1919-06-19_00008.jpg,1934470,,,1676173272.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1919/RAT003_1919_Ratnakar_JPEG/024/RAT003_1919-06-19_00009.jpg,1930772,,,1676173269.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1919/RAT003_1919_Ratnakar_JPEG/024/RAT003_1919-06-19_00010.jpg,1893465,,,1676173269.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1929/BB001_1929_Baikuntha_Bhikari_TIFF/1929/029/BB001_1929-09-30_00001.tif,20903488,,,1663409828.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1929/BB001_1929_Baikuntha_Bhikari_TIFF/1929/029/BB001_1929-09-30_00002.tif,25398796,,,1663410246.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1929/BB001_1929_Baikuntha_Bhikari_TIFF/1929/029/BB001_1929-09-30_00003.tif,21036450,,,1663409832.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/Baikuntha Bhikari 1929/BB001_1929_Baikuntha_Bhikari_TIFF/1929/029/BB001_1929-09-30_00004.tif,25399412,,,1663410250.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1915/RAT001_1915_Utkal_Barta_TIFF/025/RAT001_1915-11-25_00001.tif,23577492,,,1676172162.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1915/RAT001_1915_Utkal_Barta_TIFF/025/RAT001_1915-11-25_00002.tif,23187590,,,1676172163.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1915/RAT001_1915_Utkal_Barta_TIFF/025/RAT001_1915-11-25_00003.tif,23047626,,,1676172166.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1915/RAT001_1915_Utkal_Barta_TIFF/025/RAT001_1915-11-25_00004.tif,23051346,,,1676172168.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1915/RAT001_1915_Utkal_Barta_TIFF/025/RAT001_1915-11-25_00005.tif,23301850,,,1676172170.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1915/RAT001_1915_Utkal_Barta_TIFF/025/RAT001_1915-11-25_00006.tif,23126822,,,1676172171.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1915/RAT001_1915_Utkal_Barta_TIFF/025/RAT001_1915-11-25_00007.tif,23788958,,,1676172173.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1915/RAT001_1915_Utkal_Barta_TIFF/025/RAT001_1915-11-25_00008.tif,23120122,,,1676172176.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1929/PUBA003_1929_Puribasi_JPEG/027/PUBA003_1929-09-10_00001.jpg,1540279,,,1676171166.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1929/PUBA003_1929_Puribasi_JPEG/027/PUBA003_1929-09-10_00002.jpg,1638426,,,1676171166.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1929/PUBA003_1929_Puribasi_JPEG/027/PUBA003_1929-09-10_00003.jpg,1622458,,,1676171166.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Puribasi 1929/PUBA003_1929_Puribasi_JPEG/027/PUBA003_1929-09-10_00004.jpg,1642132,,,1676171166.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1919/RAT003_1919_Ratnakar_TIFF/023/RAT003_1919-06-12_00001.tif,20932034,,,1676173663.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1919/RAT003_1919_Ratnakar_TIFF/023/RAT003_1919-06-12_00002.tif,20355404,,,1676173664.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1919/RAT003_1919_Ratnakar_TIFF/023/RAT003_1919-06-12_00003.tif,20308606,,,1676173665.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1919/RAT003_1919_Ratnakar_TIFF/023/RAT003_1919-06-12_00004.tif,20494072,,,1676173666.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1919/RAT003_1919_Ratnakar_TIFF/023/RAT003_1919-06-12_00005.tif,20670706,,,1676173668.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1919/RAT003_1919_Ratnakar_TIFF/023/RAT003_1919-06-12_00006.tif,20369430,,,1676173669.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1919/RAT003_1919_Ratnakar_TIFF/023/RAT003_1919-06-12_00007.tif,20278320,,,1676173671.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1919/RAT003_1919_Ratnakar_TIFF/023/RAT003_1919-06-12_00008.tif,20818760,,,1676173672.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1919/RAT003_1919_Ratnakar_TIFF/023/RAT003_1919-06-12_00009.tif,20637726,,,1676173673.0,,,
missing_on_box,USS-Ravenshaw-Odia_Serials/USS-Ravenshaw-part2/Ratnakar 1919/RAT003_1919_Ratnakar_TIFF/023/RAT003_1919-06-12_00010.tif,20211342,,,1676173675.0,,,
